,0,1
0,경북착한사과페스티벌,"['[]', '[<dd>5일 서울광장에서 열린 ‘2019 <strong class=""hl"">경북착한사과 페스티벌</strong>’의 조형물 앞에서 시민들이 기념 촬영을 하고 있다. 이날부터 7일까지 열리는 페스티벌에는 사과 반값 할인 판매, 시식회 등이 마련됐다. 경북 지역은 전국 사과...</dd>]', '[<dd><strong class=""hl"">경북</strong>도가 오는 5일 서울광장에서 \'2019 <strong class=""hl"">경북</strong> <strong class=""hl"">사과 페스티벌</strong>\'을 개최한다.올해로 14회째를 맞는 이번 행사는 오는 5일부터 7일까지 3일간 서울광장에서 열린다.공연, 문화행사를 비롯해 \'행운가득 <strong class=""hl"">사과</strong>로또...</dd>]', '[<dd>경북도는 경북 사과의 우수성을 홍보하고 수입산 과일에 밀려 해마다 소비가 감소하고 있는 사과 소비를 촉진하기 위해 13일 서울광장에서 ‘2018 <strong class=""hl"">경북 착한사과 페스티벌</strong>’ 개막식을 갖고 오는 15일까지 홍보행사를...</dd>]', '[]', '[]', '[]', '[]', '[<dd>\'대한민국 경북사과로 물들다\'를 슬로건으로 올해로 13번째를 맞는 <strong class=""hl"">경북착한사과 페스티벌</strong>이 개막했습니다. 경북 15개 사과 주산지 농민들의 정성과 땀이 묻어나는 명품 사과를 직접 보고 맛 볼 수 있는 기회입니다. 값도...</dd>]', '[]']"
0,남산한옥마을세시맞이따뜻한겨울애(愛)동지,"['[]', '[]', '[]', '[]', '[]', '[]', '[]', '[]', '[]', '[]']"
0,K-FoodFestival,"['[]', '[<dd>본\xa0행사의\xa0자세한\xa0사항은\xa0홈페이지(www.<strong class=""hl"">foodfestival</strong>.co.kr)를\xa0통해\xa0확인\xa0가능하며,\xa0온라인으로\xa0사전... (RoboUniverse\xa0<strong class=""hl"">K</strong>\xa0Drone,\xa0Conference\xa0Expo)\xa0VR\xa0서밋(VR\xa0Summit)\'이\xa0오는\xa06월\xa028일부터\xa030일까지\xa0일산\xa0킨텍스\xa07...</dd>]', '[]', '[]', '[]', '[]', '[]', '[]', '[]', '[]']"
0,북팔코믹스페스티벌,"['[]', '[<dd>지난 17일 서울 학여울역 세텍에서는 \'서울디저트페어-수박&amp;망고\'(주최 <strong class=""hl"">북팔코믹스</strong>)와 \'금손<strong class=""hl"">페스티벌</strong>\' 및 \'멍냥이디저트페어\'가 동시에 열렸다. 서울디저트페어는 페이스북, 인스타그램 등에서 인기 있는 디저트 맛집들과...</dd>]', '[<dd>ⓒ\xa0<strong class=""hl"">북팔코믹스</strong> \xa0국내\xa0최대\xa0규모의\xa0디저트\xa0축제인\xa0\'서울디저트페어\'가\xa0올해로\xa020회차를\xa0맞는다. 주최를... 한편,\xa0다양한\xa0창작물이\xa0전시되는\xa0\'제9회\xa0서울금손<strong class=""hl"">페스티벌</strong>\'도\xa0오는\xa02월\xa08일부터\xa010일까지\xa0양재...</dd>]', '[<dd>(주) <strong class=""hl"">북팔코믹스</strong>가 ""반려동물 용품, 소품 축제 \'멍냥이디저트페어\'가 오는 7월 14-15일 학여울역 SETEC... 특히, 이번 멍냥이디저트페어는 서울디저트페어/서울금손<strong class=""hl"">페스티벌</strong>과 동시 개최되는 행사로, 티켓 한 장으로 세...</dd>]', '[<dd><strong class=""hl"">북팔코믹스</strong> 제공 반려동물 용품·소품 축제 ‘멍냥이디저트페어’가 오는 7월 14일~15일 양일간 학여울 SETEC... 멍냥이디저트페어는 서울디저트페어/서울금손<strong class=""hl"">페스티벌</strong>과 동시 개최되는 행사로 티켓 한 장으로 세 가지...</dd>]', '[<dd><strong class=""hl"">북팔코믹스</strong> 제공 반려동물 용품·소품 축제 ‘멍냥이디저트페어’가 오는 7월 14일~15일 양일간 학여울 SETEC... 멍냥이디저트페어는 서울디저트페어/서울금손<strong class=""hl"">페스티벌</strong>과 동시 개최되는 행사로 티켓 한 장으로 세 가지...</dd>]', '[<dd>행사 주최사 <strong class=""hl"">북팔코믹스</strong>는 오는 21일~22일 양일간 서울 학여울 세텍(SETEC) 전시장에서 ‘고양이 디저트페어’가 ‘서울디저트페어’, ‘서울금손<strong class=""hl"">페스티벌</strong>’과 함께 공동 개최된다고 17일 밝혔다. 이번 행사는 300여개...</dd>]', '[<dd>행사 주최사 <strong class=""hl"">북팔코믹스</strong>는 오는 21일~22일 양일간 서울 학여울 세텍(SETEC) 전시장에서 ‘고양이 디저트페어’를 ‘서울디저트페어’, ‘서울금손<strong class=""hl"">페스티벌</strong>’과 함께 공동 개최된다고 17일 밝혔다. 이번 행사는 300여개...</dd>]', '[<dd>꼽으라면 <strong class=""hl"">북팔</strong>과 레진<strong class=""hl"">코믹스</strong>가 정답일 것 같다. <strong class=""hl"">북팔</strong>은 웹소설로, 레진<strong class=""hl"">코믹스</strong>는 웹툰 플랫폼으로 두각을... 조아라는 12월 22일까지 ‘제1회 노블레스 신규작품 77<strong class=""hl"">페스티벌</strong>\'을 개최한다. 전문가 평가를 빼고 100% 독자...</dd>]', '[<dd>엔씨<strong class=""hl"">코믹스</strong>를 관람객들에게 알렸다. 아울러 PC 온라인게임 MXM(Master X Master, 엠엑스엠)의 캐릭터인 \'아라미\'와... 지난달 30일 일본의 피규어 축제인 \'2017 원더<strong class=""hl"">페스티벌</strong>\'에 참가해 한정으로 선보인 \'클로에\' 피규어가...</dd>]']"
0,강동친환경도시농업축제,"['[]', '[<dd>이정훈 <strong class=""hl"">강동</strong>구청장이 25일 상일텃밭(상일동 12번지)에서 열린 ‘텃밭 갈무리 <strong class=""hl"">축제</strong>’에 참석해 올 한해 텃밭을 일궈온 주민, <strong class=""hl"">도시농업</strong>단체 회원 등 100여 명과 함께 토종배추로 김장을 하며 정겨운 소통의 시간을 가졌다....</dd>]', '[<dd>미세먼지 알리미 전광판을 설치, <strong class=""hl"">친환경</strong> 전기자동차 보급, 영세사업장 대기오염 방지시설 설치 지원... 문화<strong class=""hl"">축제</strong> <strong class=""hl"">도시</strong>로 거듭난다. 또한, 건천체육공원 조성, 불국 스포츠센터 건립, 모량초등학교 개방형 다목적 체육관...</dd>]', '[]', '[]', '[]', '[<dd>에너지자립마을 <strong class=""hl"">축제</strong>, 온실가스(에너지) 진단·컨설팅 등 다양한 에너지자립마을 지원방안을 마련하여 \'<strong class=""hl"">친환경</strong> 에너지자립<strong class=""hl"">도시</strong> <strong class=""hl"">강동</strong>구\'를 조성하겠다”고 전했다. 한편, 성내동에 위치한 올림픽파크 한양수자인...</dd>]', '[]', '[]', '[<dd>건강<strong class=""hl"">도시</strong> 지향 사업이자 넓게는 기후변화에 대응할 수 있는 <strong class=""hl"">친환경</strong> 정책""이라며 ""이번 박람회가 <strong class=""hl"">도시농업</strong>의... <strong class=""hl"">강동</strong>구청 <strong class=""hl"">도시농업</strong>과로 문의하고, 별(★)의 별 <strong class=""hl"">축제</strong>는 <strong class=""hl"">강동</strong>구청 푸른<strong class=""hl"">도시</strong>과로 문의하면 안내 받을 수 있다.</dd>]']"
0,서울김장문화제,"['[]', '[<dd>28일 서울시에 따르면 다음 달 1~3일 사흘간 서울광장과 무교로 일대에서 지역 상생을 주제로 \'2019 <strong class=""hl"">서울김장문화제</strong>\'가 개최된다. 하이라이트는 이틀간 서울광장에서 65t의 배추를 버무리는 김장나눔 행사다....</dd>]', '[]', '[]', '[]', '[]', '[<dd>\xa0서울시는 다음달 1~3일 3일간 서울광장과 무교로 일대에서 2019 <strong class=""hl"">서울김장문화제</strong>를 개최한다고 지난 28일 밝혔다. \'김장나눔\'은 김장문화가 가진 협력과 나눔이라는 가치를 보여주는 대표행사다. 시민, 단체, 기업 등...</dd>]', '[<dd>\xa0서울시는 1일 서울 시청앞 서울광장에서 2019<strong class=""hl"">서울김장문화제</strong>를 개최하였다. 3일까지 이어지는 김장문화제는 시민, 기업, 외국인이 한마음이 되어 소외 이웃을 위한 김장나눔, 김치명인의 김장간, 우리집 김장간, 외국인...</dd>]', '[]', '[]']"
0,6시내고향토종씨앗축제,"['[]', '[<dd>맞은 &lt;<strong class=""hl"">6시 내고향</strong>&gt;은 오는 16일까지 서울 여의도 KBS홀 앞 광장에서 시청자 3000명에게 <strong class=""hl"">토종씨앗</strong>을 무료로... 나눠주는 ‘<strong class=""hl"">토종씨앗축제</strong>’를 연다. &lt;하경헌 기자 azimae@kyunghyang.com&gt; ▶ 스포츠경향 뉴스를...</dd>]', '[]', '[<dd>프로그램이 6000회를 맞이한 것에 김정수 국장은 ""\'<strong class=""hl"">6시 내고향</strong>\'은 KBS1의 거점 프로그램이다. 그런 기간에 프로그램을 제작했다""고 입을 열었다. 6000회 기념으로 \'<strong class=""hl"">토종 씨앗 축제</strong>\'를 기획하게 된 데에 ""지난해 10월부터...</dd>]', '[]', '[]', '[]', '[]', '[<dd>광장에서 ‘<strong class=""hl"">토종씨앗축제</strong>’를 연다. 한편, ‘<strong class=""hl"">6시 내고향</strong>’은 지난 1991년 5월 20일 첫방송 이후 25년간 전국 농어촌 먹거기를 소개해왔다. 동아닷컴 ▶ 동아닷컴 연예팀 공식 페이스북/ 동아닷컴 스타 화보·스타...</dd>]', '[]']"
0,정동야행,"['[]', '[<dd>정 교수는 ‘<strong class=""hl"">정동야행</strong>’ 등 2016년부터 시작된 문화재를 활용한 야간 프로그램과 야간 축제인 진주남강유등축제 등에 대해서도 자세하게 소개했다. 앞서 기조발표에 나선 다이 중국관광연구원장은 “야간경제를...</dd>]', '[<dd>동화약품은 10월 25일과 26일 양일간 서울 중구의 정동 일대에서 열리는 \'2019 <strong class=""hl"">정동야행</strong>(貞洞夜行)\'에 참여한다고 밝혔다. 이번 축제에서는 \'시간여행\'을 주제로 정동의 근대 역사와 문화를 조명한다. 이에 동화약품은 중구...</dd>]', '[]', '[]', '[]', '[]', '[<dd>서울특별시는 25일 오후 서울 중구 정동일대에서 \'2019 <strong class=""hl"">정동야행</strong>\'을 성황리에 개막하였다. 26일까지 이어지는 이번 \'<strong class=""hl"">정동야행</strong>\'은\xa0 \'1897 정동의 시간을 여행하다\'를 테마로 하여 근대 개화기를 재 조명하는 프로그램으로...</dd>]', '[]', '[]']"
0,서울과자북코페,"['[]', '[]', '[]', '[]', '[]', '[]', '[]', '[]', '[]', '[]']"
0,서울장미축제,"['[]', '[<dd>빛 <strong class=""hl"">축제</strong>인‘제7회 이월드 별빛 <strong class=""hl"">축제</strong>’를 개최한다. ‘별빛 <strong class=""hl"">장미</strong>정원’등 3개의 꽃 정원이 새롭게... 올해 첫 <strong class=""hl"">서울</strong> 겨울 빛 <strong class=""hl"">축제</strong> ‘DDP 라이트’는 동대문디자인플라자(DDP) 건물 외벽을 스크린 삼아 12월 20일부터 내년...</dd>]', '[<dd>그리고 <strong class=""hl"">장미</strong>\'=봉산문화회관 스페이스라온/11월 23일 오후 3시 ▷최석민 무용단 2·28무용극 \'우리들의... 역사문화광장 ▷<strong class=""hl"">서울</strong>지식이음<strong class=""hl"">축제</strong>=<strong class=""hl"">서울</strong> 중구 <strong class=""hl"">서울</strong>도서관·<strong class=""hl"">서울</strong>광장 ▷부산콘텐츠유니버시아드 (BCU)=부산...</dd>]', '[<dd>덕수궁 돌담길에도 시민 5000명이 참여한 빛 <strong class=""hl"">축제</strong>가 개최된다. <strong class=""hl"">서울</strong>문화재단은 21일부터 다음 달 26일까지... <strong class=""hl"">서울</strong> 영등포구 선유도 공원으로 가는 길은 반딧불 조명, <strong class=""hl"">장미</strong> 조명 등으로 꾸며져 있다. 선유도역에서...</dd>]', '[<dd>구리 포천간 고속도로 개통으로 <strong class=""hl"">서울</strong>에서 1시간이면 방문할 수 있으며 <strong class=""hl"">축제</strong>는 계절별 일몰 시간에 맞춰 오후... 전국 최대규모 \'별빛 <strong class=""hl"">장미</strong>정원: 다이나믹광장\'과 국내최초 \'별빛수국정원: 어드벤처광장\' 국내에서 가장...</dd>]', '[<dd>이정림 · <strong class=""hl"">장미</strong>자가 초청가수로 출연해 <strong class=""hl"">축제</strong> 현장 분위기를 뜨겁게 달아오르게 할 예정이다. 한편 노래자랑 참가를 희망하는 은평구민은 <strong class=""hl"">서울</strong>기독대학교로 전화 접수하면 된다. 입상자에게는 부상으로 전자피아노...</dd>]', '[]', '[<dd>구는 수많은 장미들이 일제히 개화하는 5월에 \'<strong class=""hl"">서울장미축제</strong>\'를 개최하고 있다. 특히 올해는 202만명이 축제를 찾아 주민에게는 색다른 휴식처로, 방문객들에게는 장미를 마음껏 즐길 수 있는 장소로 각광받고 있다. 이...</dd>]', '[]', '[]']"
0,연예인과함께하는희망나눔페스티벌,"['[]', '[<dd>‘사랑<strong class=""hl"">나눔</strong>포차’에 많은 관람객이 몰렸으며 만보기를 달고 에어바운스에서 뛰어놀면서 만보기에 표기된 숫자만큼 참가자 이름으로 쌀을 기부<strong class=""hl"">하는</strong> 방식으로 진행된‘초록우산 어린이재단과 <strong class=""hl"">함께하는</strong> 기부방방’행사에...</dd>]', '[]', '[]', '[]', '[]', '[<dd>◆고려대학교 의과대학, ‘세잎클로버+<strong class=""hl"">페스티벌</strong>’ 진행 고려대학교 의과대학(학장 이홍식)은 최근... 담아 ▲<strong class=""hl"">희망</strong> ▲믿음 ▲사랑을 주제로 이 병원 1층부터 3층에서 진행됐다. 또 지역사회와 <strong class=""hl"">함께하는</strong> 4번째 건강<strong class=""hl"">나눔</strong>...</dd>]', '[<dd>파주시민과 <strong class=""hl"">함께하는</strong> LG행복<strong class=""hl"">나눔 페스티벌</strong>\'을 성황리에 개최했다. 이날 오후 5시부터 9시 30분까지 1, 2부로... <strong class=""hl"">희망</strong>날개클럽이 후원<strong class=""hl"">하는</strong> 청소년 국악인 이한서 공연으로 분위기를 돋우었다. 이어진 2부 <strong class=""hl"">연예인</strong>...</dd>]', '[]', '[<dd>올해 16회를 맞이<strong class=""hl"">하는</strong> 고령군 <strong class=""hl"">희망</strong>의 새싹 큰잔치는 방송 댄스, 합창을 비롯해 어린이 태권도 시범과 스트릿 뮤지컬 공연, <strong class=""hl"">연예인</strong>초청 레크리에이션, 경품추천 등 다채로운 무대 행사와 이벤트가 진행된다. 성주군은...</dd>]']"
0,"서대문,1919그날의함성!","['[]', '[<dd><strong class=""hl"">1919</strong>년 1월 경성에서 기독교 목사 오화영, 신석구 등을 만나 독립운동에 관해 논의했다. 이어 2월 20일 <strong class=""hl"">서대문</strong>... <strong class=""hl"">그날</strong> 밤 최종현 등 주동자들은 시위 준비가 뜻대로 되지 않아 속을 태우며 남산교 부근을 걸었다. 그때 저녁...</dd>]', '[<dd>(사)강원여성서예협회가 주최·주관하고 강원도가 후원하는 `3·1절 100주년 기념 <strong class=""hl"">그날의 함성</strong>\' 제9회... 또 아우네 장터에서 태극기를 나눠주며 만세운동을 주도하다 <strong class=""hl"">서대문</strong>형무소로 압송, 일제의 모진 고문 끝에 순국한 3...</dd>]', '[<dd>서울 <strong class=""hl"">서대문</strong>구가 3·1운동 100주년을 맞은 3월1일 <strong class=""hl"">서대문</strong> 독립공원과 <strong class=""hl"">서대문</strong>형무소역사관 일대에서 끝나지 않는 100년의 외침이란 주제로 <strong class=""hl"">서대문</strong> <strong class=""hl"">1919 그날의 함성</strong>\xa0행사를 개최했다고 3일 밝혔다. 이날 문석진...</dd>]', '[<dd>서울 <strong class=""hl"">서대문</strong>구(구청장 문석진)는 3·1운동 100주년을 맞는 다음달 1일 \'끝나지 않는 100년의 외침!\'이란 주제로 \'<strong class=""hl"">서대문, 1919 그날의 함성</strong>\' 행사를 개최한다고 22일 밝혔다. 역사어린이합창단이 삼일절 당일 오전 9시...</dd>]', '[]', '[]', '[]', '[]', '[<dd><strong class=""hl"">서대문</strong>구는 오전 11시부터 <strong class=""hl"">서대문</strong>형무소역사관에서 ‘끝나지 않는 100년의 외침!’이란 주제로 ‘<strong class=""hl"">서대문, 1919 그날의 함성</strong>’ 행사를 연다. 역사관 내 특설 무대에서 배우들이 일제에 대한 저항과 독립 염원을 담은...</dd>]']"
0,우유의날행사&국내산치즈페스티벌,"['[]', '[<dd>인천지법 부천지원 형사1부(임해지 부장판사)는 통화위조 및 위조통화<strong class=""hl"">행사</strong> 등 혐의로 기소된 A씨(40)에게... 그는 같은 <strong class=""hl"">날</strong> 부천시 한 상점에서 950원짜리 <strong class=""hl"">우유</strong> 1팩을 산 뒤 1만원권 위조지폐를 내고 거스름돈으로 9050원을...</dd>]', '[]', '[]', '[]', '[]', '[<dd>이번 <strong class=""hl"">행사</strong>에는 아동복지시설 종사자 등 250여 명이 참석했으며 도지사 표창과 아동학대 예방을 다짐하는... 학생 9명으로 구성된 봉사동아리는 지난 3월부터 급식으로 제공된 <strong class=""hl"">우유</strong>팩 2만여 장을 모아 화장지 2천 개로...</dd>]', '[<dd>이번<strong class=""hl"">행사</strong>에는 천안 관내 11개 농·축협이 참여하여 천안시 농특산물인 배, 거봉포도, 오이, 쌀, 잡곡, 버섯 등 30여종의 \'하늘그린\' 농산물을 비롯하여 고추장, 된장, <strong class=""hl"">우유</strong>떡, 치즈 등 6차 산업제품과 토바우 한우(천안축협)...</dd>]', '[]', '[]']"
0,개화산해맞이행사,"['[]', '[<dd>서울 강서구는 오는 1월 1일 <strong class=""hl"">개화산</strong> 정상에서 구민과 함께 ‘2019 <strong class=""hl"">해맞이 행사</strong>’를 개최한다고 24일 밝혔다. 구는 다사다난했던 한 해를 마무리하고 새로운 각오로 희망찬 출발을 준비하는 구민을 위한 다채로운 <strong class=""hl"">해맞이</strong>...</dd>]', '[]', '[]', '[]', '[]', '[<dd>다양한 공연으로 문을 여는 이번 <strong class=""hl"">해맞이</strong> 축제에서는, 소망엽서 보내기와 가훈 써주기 등의 <strong class=""hl"">행사</strong>가 진행됩니다. 강서구는 <strong class=""hl"">개화산</strong>에서 오전 7시 47분쯤 기해년 첫 해를 볼 수 있을 것으로 보고 있습니다. &lt;편집 - 김환 기자...</dd>]', '[<dd>서울 강서구는 2019년 기해년 1일 첫날, <strong class=""hl"">개화산</strong>에서 <strong class=""hl"">해맞이 행사</strong>를 개최했다. <strong class=""hl"">개화산</strong>은 서울 최서단에 위치한 산이지만 서울을 동쪽으로 내려다볼 수 있는 명소여서 <strong class=""hl"">해맞이</strong>를 하러온 많은 주민들로 인산인해를 이뤘다. 이...</dd>]', '[]', '[<dd><strong class=""hl"">개화산 해맞이 행사</strong>는 6시 50분에 신명나는 길놀이로 시작해 주민들의 흥과 기운을 돋우는 대(大)북공연과 컨템포디보의 공연이 이어진다. 또, 사전에 진행한 강서주민들의 새해소망 인터뷰 영상을 함께 보며 기해년...</dd>]']"
0,인왕산청운공원해맞이축제,"['[]', '[<dd>서울 종로구(구청장 김영종)는 오는 1월 1일 ‘제20회 <strong class=""hl"">인왕산 청운공원</strong> 종로구 <strong class=""hl"">해맞이 축제</strong>’를 개최한다고 26일 밝혔다. 2019년의 시작을 다함께 축하하고 주민 화합과 건강을 기원하고자 마련된 자리로 <strong class=""hl"">인왕산 청운공원</strong>...</dd>]', '[]', '[]', '[]', '[]', '[<dd>종로구(구청장 김영종)는 오는 1월1일 제20회 <strong class=""hl"">인왕산 청운공원</strong> 종로구 <strong class=""hl"">해맞이 축제</strong>를 개최한다. 2019년 시작을 다함께 축하하고 주민 화합과 건강을 기원하기 위해 마련된 자리로 <strong class=""hl"">인왕산 청운공원</strong>(<strong class=""hl"">청운</strong>동 3-55) 및 청와대...</dd>]', '[<dd>기해년 새해를 맞아 서울 종로구(구청장 김영종)는 2019년 1월 1일(화) \'제20회 <strong class=""hl"">인왕산 청운공원</strong> 종로구 <strong class=""hl"">해맞이 축제</strong>\'를 개최한다고 밝혔다. 2019년의 시작을 다 함께 축하하고 주민 화합과 건강을 기원하고자 마련된 자리로...</dd>]', '[<dd>서울 종로구는 2019년 새해 첫날 제20회 <strong class=""hl"">인왕산 청운공원</strong> 종로구 <strong class=""hl"">해맞이 축제</strong>를 개최한다고 30일 밝혔다. 2019년의 시작을 축하하는 자리로 <strong class=""hl"">청운공원</strong> 및 청와대 앞 대고각에서 오전 7시부터 2시간가량 진행한다....</dd>]', '[<dd>종로구에서는 ‘제20회 <strong class=""hl"">인왕산 청운공원</strong> 종로구 <strong class=""hl"">해맞이 축제</strong>’가 1월 1일 오전 7시부터 8시까지 <strong class=""hl"">인왕산 청운공원</strong>에서 펼쳐진다. 풍물패 공연과 대고각 북치기, 새해소망 가훈 써주기 등이 운영된다. 성동구는 ‘응봉산...</dd>]']"
0,한부모가족모두하나대축제,"['[]', '[<dd>지난 19일 서울특별시 <strong class=""hl"">한부모가족</strong>지원센터 주관 \'<strong class=""hl"">모두 하나 대축제</strong>\'에 참여하여 <strong class=""hl"">한부모 가족</strong> 아이들에게 무료 목공 체험 서비스를 제공했으며, 21일에는 한국임업진흥원 임직원, 자원봉사자가 직접 <strong class=""hl"">한부모 가족</strong>에게...</dd>]', '[]', '[]', '[<dd>지난 10월 19일 서울특별시 <strong class=""hl"">한부모가족</strong>지원센터 주관 \'<strong class=""hl"">모두 하나 대축제</strong>\'에 참여하여 <strong class=""hl"">한부모 가족</strong> 아이들에게 무료 목공 체험 서비스를 제공했으며, 21일에는 한국임업진흥원 임직원, 자원봉사자가 직접 <strong class=""hl"">한부모 가족</strong>에게...</dd>]', '[<dd>\'2019 <strong class=""hl"">모두하나대축제</strong>\' 포스터 /서울특별시 <strong class=""hl"">한부모가족</strong>지원센터 <strong class=""hl"">한부모가족</strong> 인식개선을 위한\xa0\'2019 <strong class=""hl"">모두하나대축제</strong>\'가 오는 19일 광화문 북측광장에서 열린다. <strong class=""hl"">한부모가족</strong>이 차별 없이 당당하게 생활할 수 있는 사회 환경...</dd>]', '[<dd>\xa0<strong class=""hl"">한부모가족</strong>이 차별 없이 당당하게 생활할 수 있는 사회 환경 마련을 위한 <strong class=""hl"">한부모</strong> 인식개선 축제 ‘2019 <strong class=""hl"">모두하나대축제</strong>’가 19일 광화문 북측광장에서 진행된다. 서울시가 주최하고 서울시<strong class=""hl"">한부모가족</strong>지원센터가...</dd>]', '[]', '[]', '[]']"
0,응봉산해맞이축제,"['[]', '[<dd>새해 첫 날 ‘<strong class=""hl"">응봉산 해맞이 축제</strong>’는 성동구 주민들의 안녕과 행복을 기원하고 도시브랜드 향상을 위해 매년 개최하고 있다. 축제에는 스마트포용도시에 걸맞게 드론을 이용해 하늘인사를 하고 풍물패 및 전자현악 공연...</dd>]', '[<dd>새해 첫 날 ‘<strong class=""hl"">응봉산 해맞이 축제</strong>’는 성동구 주민들의 안녕과 행복을 기원하고 도시브랜드 향상을 위해 매년 개최하고 있다. 축제에는 스마트포용도시에 걸맞게 드론을 이용해 하늘인사를 하고 풍물패 및 전자현악 공연...</dd>]', '[<dd>성동구(구청장 정원오)는 기해년(己亥年) 새해 첫 날 1일 오전 7시 <strong class=""hl"">응봉산</strong>에서 <strong class=""hl"">해맞이 축제</strong>를 개최했다. <strong class=""hl"">응봉산</strong> 팔각정은 한강과 서울숲 등 서울 동부권의 모습을 한 눈에 내려다 볼 수 있는 도심 속 최고의 일출 명소로...</dd>]', '[<dd>성동구는 ‘<strong class=""hl"">응봉산 해맞이 축제</strong>’를 1일 오전 7시 응봉산 팔각정에서 시작한다. 소망풍선 날리기 등의 프로그램이 준비돼 있다. 성북구는 개운산공원 운동장에서‘기해년 성북 해맞이 행사’를 마련한다. 대북공연과...</dd>]', '[<dd>서울 성동구는 기해년(己亥年) 새해 첫날인 지난 1일 오전 7시 <strong class=""hl"">응봉산</strong>에서 <strong class=""hl"">해맞이 축제</strong>를 개최했다고 2일 밝혔다. <strong class=""hl"">응봉산</strong> 팔각정은 한강과 서울숲 등 서울 동부권의 모습을 한 눈에 내려다 볼 수 있는 도심 속 최고의 일출...</dd>]', '[<dd>1일 <strong class=""hl"">해맞이</strong> 행사가 열린다. 온 산이 개나리꽃으로 노랗게 물드는 봄날에는 개나리<strong class=""hl"">축제</strong>가 펼쳐진다. 여름이 되면 동네 주민을 비롯해 야경 사진을 찍는 사람들, 한밤의 데이트를 즐기려는 연인들이 <strong class=""hl"">응봉산</strong> 공원으로...</dd>]', '[<dd>(강북구는 북한산 시단봉에서 시민들과 함께 하는 <strong class=""hl"">해맞이</strong> 행사를 열고, 성동구는 <strong class=""hl"">응봉산</strong> 팔각정에서 일출을... 종로구 청운공원에서도 <strong class=""hl"">해맞이 축제</strong>를 열고 주민 화합과 건강을 기원할 예정입니다.) 서울지역 산과 공원...</dd>]', '[<dd><strong class=""hl"">응봉산</strong> 팔각정, 서대문구 안산봉수대와 인왕산, 경기도 구리와 서울 광진구의 경계에 있는 아차산 <strong class=""hl"">해맞이</strong>광장... 눈꽃산행 장소로는 겨울마다 눈꽃<strong class=""hl"">축제</strong>가 벌어지는 태백산, 평창 대관령, 덕유산 등이 꼽힌다. 그 중 덕유산은...</dd>]', '[<dd>상암동 하늘공원?억새<strong class=""hl"">축제</strong>로 유명한 상암동 하늘공원은 서울 서쪽의 떠오르는 <strong class=""hl"">해맞이</strong> 명소다.?도심 속에... 성동구 <strong class=""hl"">응봉산</strong>??<strong class=""hl"">응봉산</strong>은 규모가 크지는 않지만 서울 시내에 위치해서 접근성이 좋다.?한강과 서울숲을 한눈에...</dd>]']"
0,전쟁기념관어린이날문화축제,"['[]', '[<dd><strong class=""hl"">전쟁기념관</strong>은 다음 달 5일 제97회 <strong class=""hl"">어린이날</strong>을 맞아 다채로운 공연과 체험 행사가 가득한 ‘<strong class=""hl"">어린이날 문화축제</strong>’를 개최한다고 25일 밝혔다. 행사는 <strong class=""hl"">어린이날</strong> 오전 9시30분부터 오후 4시까지 진행한다. 선착순 1000명의...</dd>]', '[]', '[]', '[]', '[]', '[<dd><strong class=""hl"">어린이날</strong>을 맞아 5일 오후 서울 용산구 <strong class=""hl"">전쟁기념관</strong> 평화광장에서 열린 \'<strong class=""hl"">어린이날 문화축제</strong>\'에서 수방사 헌병단의 모터 사이카 퍼레이드가 펼쳐지고 있다. 사진=박범준 기자</dd>]', '[]', '[]', '[]']"
0,지구촌나눔한마당,"['[]', '[<dd>화합하며 <strong class=""hl"">나눔</strong>을 실천하자는 취지로 퍼포먼스를 마련했다. 또한 공동체 활동 우수사례를 공유하는 \'우리마을자랑대회\'를 열어 ▲최우수상인 어울림상에 <strong class=""hl"">지구촌</strong>문화공동체(대표 김광애) ▲감동상에 창덕마을공동체 해봄...</dd>]', '[]', '[<dd>화합하며 <strong class=""hl"">나눔</strong>을 실천하자는 취지로 퍼포먼스를 마련했다. 2019년 광양시 마을공동체 <strong class=""hl"">한마당</strong> 성료 또한 공동체 활동 우수사례를 공유하는 \'우리마을자랑대회\'를 열어 ▲최우수상인 어울림상에 <strong class=""hl"">지구촌</strong>문화공동체(대표...</dd>]', '[]', '[]', '[]', '[]', '[<dd>대전시가 시민과 외국인주민들을 위한 <strong class=""hl"">지구촌</strong> 축제를 개최한다. 이달 26일 오전 10시 보라매공원에서 대전시민과 외국인들이 함께하는 주민 소통·화합·<strong class=""hl"">나눔</strong> 축제 \'제11회 세계인 어울림 <strong class=""hl"">한마당</strong>\'개최된다. 행사는 전 세계...</dd>]', '[]']"
