,0,1
0,정동야행 ,"['[]', '[<dd>정 교수는 ‘<strong class=""hl"">정동야행</strong>’ 등 2016년부터 시작된 문화재를 활용한 야간 프로그램과 야간 축제인 진주남강유등축제 등에 대해서도 자세하게 소개했다. 앞서 기조발표에 나선 다이 중국관광연구원장은 “야간경제를...</dd>]', '[<dd>동화약품은 10월 25일과 26일 양일간 서울 중구의 정동 일대에서 열리는 \'2019 <strong class=""hl"">정동야행</strong>(貞洞夜行)\'에 참여한다고 밝혔다. 이번 축제에서는 \'시간여행\'을 주제로 정동의 근대 역사와 문화를 조명한다. 이에 동화약품은 중구...</dd>]', '[]', '[]', '[]', '[]', '[<dd>서울특별시는 25일 오후 서울 중구 정동일대에서 \'2019 <strong class=""hl"">정동야행</strong>\'을 성황리에 개막하였다. 26일까지 이어지는 이번 \'<strong class=""hl"">정동야행</strong>\'은\xa0 \'1897 정동의 시간을 여행하다\'를 테마로 하여 근대 개화기를 재 조명하는 프로그램으로...</dd>]', '[]', '[]']"
0,KYMF 대한민국청소년미디어대전 ,"['[]', '[<dd>▲ 서울시는 14∼19세 청소년을 대상으로 \'제19회 <strong class=""hl"">KYMF 대한민국청소년미디어대전</strong>\' 공모작을 접수한다. 올해 주제는 사춘기다. 영화·다큐멘터리·공익광고·애니메이션·사진·웹툰 등 총 6개 분야에서...</dd>]', '[]', '[]', '[]', '[]', '[<dd>서울시는 청소년 영상 제작자의 탄생을 기대하며 \'제19회 <strong class=""hl"">KYMF 대한민국청소년미디어대전</strong>\'(이하 미디어대전)을 개최한다고 밝혔다. 올해로 19번째를 맞은 \'미디어대전\'의 특별주제는 \'나에게 시작된 변화 -사춘기\'다....</dd>]', '[<dd>주차장 ▷<strong class=""hl"">KYMF 대한민국청소년미디어대전</strong>=서울시립청소년미디어센터, 서울시청 다목적홀 ▷여수밤바다 불꽃축제=전남 여수시 이순신광장 일대 ▷목포 문화재야행=전남 목포시 근대역사문화공원...</dd>]', '[<dd>■ <strong class=""hl"">KYMF 대한민국청소년미디어대전</strong> 2019 서울특별시 중구 / 2019.10.24. ~ 2019.10.26. 대한민국청소년미디어대전(이하 KYMF)은 19년 역사를 자랑하는 국내 최대 규모의 청소년 미디어 축제이다. 미디어제작 청소년들의...</dd>]', '[<dd>【서울=뉴시스】 서울시는 18일부터 20일까지 시청 다목적홀과 시민청, 서울시립<strong class=""hl"">청소년미디어</strong>센터 등지에서 \'제18회 <strong class=""hl"">대한민국청소년미디어대전</strong>(<strong class=""hl"">KYMF</strong>)\'을 연다. 2018.10.17. (사진=서울시 제공) = 서울시는 18일부터...</dd>]']"
0,유진예술포차 ,"['[]', '[<dd>\xa0서대문구(구청장 문석진)가 홍제역 일대 지역경제 활성화를 위한 취지로 이달 26일 오후 3시부터 8시까지 유진상가 옥상에서 지역주민, 상인, 대학이 함께 모여 만드는 \'<strong class=""hl"">유진예술포차</strong>\' 축제를 개최한다. 축제는 ▲복고...</dd>]', '[]', '[]', '[]', '[<dd>▲ \'<strong class=""hl"">유진예술포차</strong>\' 축제 포스터. (사진제공=서대문구청) 서울 서대문구(구청장 문석진)가 홍제역 일대 지역경제 활성화를 위한 취지로 오는 26일 오후 3시부터 8시까지 유진상가 옥상에서 지역주민, 상인, 대학이 함께 모여...</dd>]', '[<dd>보라매공원 ▷<strong class=""hl"">유진예술포차</strong>=서울 서대문구 유진상가2층 ▷회남재 숲길 걷기=경남 하동군 청학동 삼성궁 주차장 ▷KYMF 대한민국청소년미디어대전=서울시립청소년미디어센터, 서울시청 다목적홀 ▷여수밤바다...</dd>]', '[<dd>■ <strong class=""hl"">유진예술포차</strong> 2019(10.26, 서대문구) 1970년도 잘나갔던 유진상가에서 진행되는 뉴트로 감성의 예술컨텐츠가 가득한 야외포차 페스티벌이다. 수제맥주, 푸드부스, 유트로 마켓, 콘서트, 공공미술 프로젝트 등이...</dd>]', '[<dd>또 배우 문소리, 손숙, 오지호, 류현경, 오광록, 한예리 등을 비롯해 가수 바다, <strong class=""hl"">유진</strong> 이기찬 등이 참석해... 영화제는 오는 14일까지 일주일 동안 강릉아트센터, CGV 강릉, 강릉독립<strong class=""hl"">예술</strong>극장 신영, 경포해변 등지에서...</dd>]', '[<dd>하지만 낙원동 <strong class=""hl"">유진</strong>식당과 합천돼지국밥처럼 손님에게 3000원만 받아도 밑지지 않는 장사다. 창신동 창신국밥 사장은 ""(소주가 3000원이지만) 이익 좀 덜 보면 되지"" 하며 웃었다. 서울 강남에는 <strong class=""hl"">예술</strong>의전당만 있는 게...</dd>]']"
0,종로청년숲 ,"['[]', '[<dd>또 ▲청년사업가의 판로 지원을 위해 운영하고 있는 \'<strong class=""hl"">종로청년숲</strong>\' 창작가, 예술가들의 다양한 공예품과 패션 소품 등을 판매하는 피크닉클럽 마켓 ▲디스크골프, 한궁, 볼로볼 등 좁은 공간에서 할 수 있는 새로운 스포츠...</dd>]', '[]', '[]', '[]', '[]', '[<dd>서울시 종로구는 청년 셀러의 수공예품을 보며 계절을 만끽할 수 있는 <strong class=""hl"">종로청년숲</strong> 가을 기획전을 10월까지 청진공원에서 개최한다고 20일 밝혔다. 가을 기획전은 오는 26일부터 27일까지와 10월 10일부터 11일까지, 총...</dd>]', '[<dd><strong class=""hl"">종로청년숲</strong>은 2018년 한 해 동안 청년 사업가에게 1508회의 판로를 지원했으며, 트리플래닛과의 협업 이벤트를 통해 반려나무 분양 및 미세먼지 방지 숲 만들기 캠페인에 시민 327명의 참여를 끌어내는 등 친환경적...</dd>]', '[]', '[<dd>아울러 청년사업가의 판로 지원을 위해 운영하고 있는 \'<strong class=""hl"">종로청년숲</strong>\' 의 창작가, 예술가들의 다양한 공예품과 패션 소품 등을 판매하는 피크닉클럽 마켓 디스크골프, 한궁, 볼로볼 등 좁은 공간에서 할 수 있는 새로운...</dd>]']"
0,서울억새축제 ,"['[]', '[<dd>가족 가을 휴가지로 아름다운 <strong class=""hl"">억새축제</strong>를 추천한다. 입장료는 무료고 <strong class=""hl"">서울</strong>에는 월드컵공원 내 하늘공원이 유명하다. 지방은 순천만 일대 갈대숲이 아름답게 조성되있다. 아름다운 풍경과 함께하는 추억을 만들어보는것도...</dd>]', '[]', '[]', '[<dd>아름다운 <strong class=""hl"">억새축제</strong>를 추천한다. 입장료는 무료고 <strong class=""hl"">서울</strong>에는 월드컵공원 내 하늘공원이 유명하다. 지방은 순천만 일대 갈대숲이 아름답게 조성되있다. 아름다운 풍경과 함께하는 추억을 만들어보는것도 좋다.</dd>]', '[]', '[<dd>가족 가을 휴가지로 <strong class=""hl"">억새축제</strong>를 즐겨도 좋다. 월드컵공원 내 하늘공원에서 색색의 조명으로 물든 <strong class=""hl"">억새</strong>밭과 <strong class=""hl"">서울</strong>의 아름다운 야경을 감상할 수 있다. 입장료는 무료니 가족끼리 가서 인생샷을 남겨보는건 어떨까. 단풍절정...</dd>]', '[]', '[]', '[<dd>끔찍하네….” ‘제18회 <strong class=""hl"">서울억새축제</strong>’를 즐기러 지난 23일 하늘공원(서울 마포구)을 방문한 유모(28)씨는 사람들에게 밟혀 납작해진 억새밭 한 귀퉁이를 보고는 한숨을 내쉬었다. 그는 “처음에 누가 그랬는지 모르지만...</dd>]']"
0,꽃길만 걸어요 ,"['[]', '[<dd>KBS1 일일 드라마 ‘<strong class=""hl"">꽃길만 걸어요</strong>’ OST 가창 제안을 받은 한살차이는 지나간 이별의 안타까움을 자아내는 분위기를 띤 ‘너 하나 없는데’ 녹음을 끝내고 30일 음원을 발표한다. 신곡은 흔한 이별이라 생각하면서...</dd>]', '[]', '[]', '[]', '[]', '[<dd>닐슨코리아의 시청률 조사에 따르면 11월 28일 지상파 시청률 1위는 KBS1 일일연속극 &lt;<strong class=""hl"">꽃길만걸어요</strong>&gt; (15.1%)이다. 2위는 KBS2 일일드라마 &lt;우아한모녀&gt; (10.2%)이고, 3위는 KBS1 &lt;한국인의밥상&gt; (9.1%)이다. 또한...</dd>]', '[]', '[]', '[]']"
0,그랜드민트페스티벌 2019 (GMF 2,"['[]', '[<dd>칭따오가 서울 올림픽공원에서 열리는 ‘<strong class=""hl"">그랜드 민트 페스티벌 2019</strong>’(이하 <strong class=""hl"">GMF</strong>)를 2년 연속 공식 후원한다고 17일 밝혔다. 올해로 13회째를 맞는 <strong class=""hl"">GMF</strong>는 청명한 가을날 잔디밭에서 도심 속 여유와 음악을 함께 즐기는 모던...</dd>]', '[]', '[]', '[]', '[]', '[<dd>신한카드(사장 임영진)가 지난 19~20일 서울 올림픽공원에서 열린 \'<strong class=""hl"">그랜드 민트 페스티벌</strong><strong class=""hl"">(GMF</strong>) <strong class=""hl"">2019</strong>\'에 메인 후원사로 참여했다.<strong class=""hl"">GMF</strong>는 국내 최고의 음악 <strong class=""hl"">페스티벌</strong> 중 하나로 올해는 데이브레이크, 멜로망스, 잔나비, 빈지노...</dd>]', '[]', '[]', '[]']"
0,성북진경축제 ,"['[]', '[<dd>구는 152개 단체로 구성된 \'공유<strong class=""hl"">성북</strong>원탁회의\'를 구성, 이를 바탕으로 \'<strong class=""hl"">성북</strong>세계음식<strong class=""hl"">축제</strong> 누리마실\', \'<strong class=""hl"">성북진경</strong>\' 등 풀뿌리 민주주의를 기반으로 한 지역<strong class=""hl"">축제</strong>의 운영모델을 개발했다. 또 관내 대학들과 다양한 연계사업을...</dd>]', '[]', '[]', '[<dd>성북구, 40여개 프로그램 연계 서울 성북구는 오는 27일까지 ‘2018 <strong class=""hl"">성북진경축제</strong>’를 성북구 전역에서 열고 있다고 15일 밝혔다. 올해로 7회를 맞이하는 ‘<strong class=""hl"">성북진경축제</strong>’(사진)는 역사, 문화, 예술, 생활 등 성북 고유의...</dd>]', '[<dd>\'2018 <strong class=""hl"">성북진경축제</strong>\' 포스터 \'2018 <strong class=""hl"">성북진경축제</strong>\' 포스터 [시사매거진=김민수 기자] 서울 성북구(구청장 이승로)와 성북문화재단이 10월 13일(토)부터 27일(토)(15일간)까지 &lt;2018 <strong class=""hl"">성북진경축제</strong>&gt;를 성북구 전역에서 개최한다....</dd>]', '[]', '[]', '[]', '[<dd>지난해 열린 \'2017 <strong class=""hl"">성북진경축제</strong>\'의 \'1933,3개의 집\' 공연 모습. 서울 성북구와 성북문화재단이 13일부터 27일까지 15일간 \'2018 <strong class=""hl"">성북진경축제</strong>\'를 성북구 전역에서 개최한다. 구청에 따르면 올해로 7회를 맞이하는 \'2018...</dd>]']"
0,마켓을 여행하다 ,"['[]', '[<dd>이랜드리테일이 운영하는 NC강서점에서 연말을 맞아 SNS 셀러가 참가하는 \'랄랄라<strong class=""hl"">마켓</strong>\'을 개최한다. 오는... 특히 \'블루펌킨\'은 <strong class=""hl"">여행</strong>을 사랑하는 엄마의 마음으로 세계 각국의 핸드메이드 장인들이 만든 유니크한 의류...</dd>]', '[<dd>커피존, 디저트존, 향토음식존, 글로벌 시식존, 파머스<strong class=""hl"">마켓</strong>존 등이 운영된다. 또한 크리스마스 느낌을 물씬... 핵심 콘텐츠를 한자리에 모았다""며 ""관광객과 도민들이 특색있는 제주미식<strong class=""hl"">여행</strong>을 즐기기 바란다""고 밝혔다.</dd>]', '[<dd>이랜드리테일(대표 석창현)이 운영하는 NC강서점에서 연말을 맞아 SNS 셀러가 참가하는 ‘랄랄라<strong class=""hl"">마켓</strong>’을... 특히 ‘블루펌킨’은 <strong class=""hl"">여행</strong>을 사랑하는 엄마의 마음으로 세계 각국의 핸드메이드 장인들이 만든 유니크한 의류...</dd>]', '[]', '[]', '[]', '[]', '[<dd>기존 \'모하지\' 플랫폼이 관광지 입장권이나 투어패스를 판매하는 오픈<strong class=""hl"">마켓</strong>에 불과했다면 통합 플랫폼은 기획 <strong class=""hl"">여행</strong>상품까지 구매할 수 있는 통합 서비스인 셈이다. 모하지 플랫폼은 사실상 하나투어가 패키지...</dd>]', '[<dd>하나투어가 지난 1월 꺼내든 모하지(Mohaji) 플랫폼은 소비자와 판매자를 직접 연결해 전 세계 <strong class=""hl"">여행</strong>상품을 빠르고 손쉽게 거래할 수 있는 오픈<strong class=""hl"">마켓</strong> 플랫폼 서비스다. 하나투어는 자유<strong class=""hl"">여행</strong> OTA들과 달리 패키지 인프라를...</dd>]']"
0,여행페스타 ,"['[]', '[<dd>잘 하면 국내 <strong class=""hl"">여행</strong>\xa0기차표도 끊을 수 있다.\xa0이 1만5000원짜리 티켓 4000장이 3일 만에 매진됐다. 올리브영어워즈앤<strong class=""hl"">페스타</strong> 이야기다. 올리브영이 창립 20주년을 맞아 29일\xa0서울 성수동 에스팩토리 D동에서 개최한\xa0\'2019...</dd>]', '[]', '[]', '[]', '[]', '[<dd>어워즈앤<strong class=""hl"">페스타</strong>\'를 개최한다고\xa028일 밝혔다. \'2019\xa0올리브영 어워즈앤<strong class=""hl"">페스타</strong>\'는\xa02014년부터 매년 개최해온... \'더 저니 투 리얼 뷰티(THE JOURNEY TO REAL BEAUTY)\'를 주제로 열리는 이번 행사는\xa03,000m² 규모의 공간을 <strong class=""hl"">여행</strong>...</dd>]', '[]', '[]', '[]']"
0,마포나루 새우젓축제 ,"['[]', '[<dd>(사진제공=마포구의회) 서울 마포구의회(의장 이필례) 이민석 의원이 최근 열린 제234회 제2차 정례회 제1차 본회의에서 5분 자유발언을 통해 \'<strong class=""hl"">마포나루 새우젓 축제</strong>\'가 세계적인 축제로 발전하기 위한 변화의 필요성이...</dd>]', '[<dd>5분 발언서 ""‘홍대’와 접목시켜 새로운 문화 콘텐츠를 확립해야"" 마포구의회 이민석 의원은 25일 열린 제234회 제2차 정례회 제1차 본회의에서 5분 발언을 통해 “<strong class=""hl"">마포나루 새우젓 축제</strong>가 변화가 필요한 시점”이라며...</dd>]', '[<dd>유동균 마포구청장은 ""<strong class=""hl"">마포나루 새우젓 축제</strong>는 외국인들도 참여하는 글로벌 축제로 거듭나고 있다""며 ""내년에도 방문객들의 발길이 이어질 수 있도록 노력하겠다""고 말했습니다. 이문현 기자 (lmh@mbc.co.kr)</dd>]', '[]', '[]', '[]', '[]', '[<dd>뉴스토마토 = 박용준 기자 | 100년 전 그때처럼 전국 최고 등급의 새우젓을 싸게 구매할 수 있는 <strong class=""hl"">마포나루 새우젓축제</strong>가 찾아온다. 유동균 마포구청장은 재12회 <strong class=""hl"">마포나루 새우젓축제</strong>를 오는 18일부터 20일까지 3일간...</dd>]', '[]']"
0,서울세계무용축제 ,"['[]', '[<dd>이번 행사를 보라 보라 측과 공동기획한 국제<strong class=""hl"">무용</strong>협회(CID-UNESCO) 한국본부(대표 이종호)는 한-덴 수교 60주년을 기념하기 위해 지난 10월에 주최한 제22회 <strong class=""hl"">서울세계무용축제</strong>(SIDance2019)에서 덴마크의 혁신적인...</dd>]', '[]', '[]', '[<dd>울티마 베스 \'덫의 도시\' 제22회 <strong class=""hl"">서울세계무용축제</strong>(시댄스, SIDance2019)\xa0개막작 \'덫의 도시\' 프레스콜이 2일 오후 <strong class=""hl"">서울</strong> 서초구 서초동 예술의전당 CJ토월극장에서 진행됐다. 유네스코 국제<strong class=""hl"">무용</strong>협회(CID-UNESCO)...</dd>]', '[]', '[]', '[]', '[]', '[<dd>천고마비의 계절인 10월을 맞아 광화문광장에서 열리는 \'2019<strong class=""hl"">서울</strong>아리랑페스티벌\'를 필두로 \'이태원 지구촌<strong class=""hl"">축제</strong>\', \'<strong class=""hl"">서울</strong>거리예술<strong class=""hl"">축제</strong>\', \'<strong class=""hl"">서울세계무용축제</strong>\', \'<strong class=""hl"">서울세계</strong>불꽃<strong class=""hl"">축제</strong>\' 등 색깔이 뚜렷한 <strong class=""hl"">서울</strong>의 각 장소에서...</dd>]']"
0,정동문화축제 ,"['[]', '[<dd>17일 서울 중구 <strong class=""hl"">정동</strong>길에서 시민들이 경향신문 주최로 열린 ‘제 21회 <strong class=""hl"">정동 문화축제</strong>’에서 진행된 <strong class=""hl"">문화</strong>공연을 관람하고 있다. 19일까지 <strong class=""hl"">정동</strong>길에서 열리는 이번 <strong class=""hl"">축제</strong>에는 각종 공연과 <strong class=""hl"">정동</strong>길 사진전, 노천카페...</dd>]', '[]', '[]', '[]', '[]', '[<dd>한국 근현대사의 산실인 서울 중구 <strong class=""hl"">정동</strong>길에서 다양한 행사를 즐길 수 있는 ‘<strong class=""hl"">정동문화축제</strong>’가 17일 열렸다. 경향신문이 주최하고 서울시 등이 후원하는 <strong class=""hl"">정동문화축제</strong>는 올해로 21회째를 맞았다. ‘보담(步談), <strong class=""hl"">정동</strong>을...</dd>]', '[<dd>경향신문 주최로 개최되는 제21회 <strong class=""hl"">정동문화축제</strong>(10.17.~19.)는 덕수궁 돌담길부터 경향신문사에 이르는 <strong class=""hl"">정동</strong>길 전역에서 펼쳐진다. 콘서트, 아트마켓 등이 다양하게 열린다. 서울시는 앞으로도 <strong class=""hl"">정동</strong> 일대 기업, 학교, 주민...</dd>]', '[<dd>17일 경향신문이 주최하는 제21회 <strong class=""hl"">정동문화축제</strong> 공연이 열려 시민들이 관람하고 있다. 19일까지 열리는 이번 <strong class=""hl"">축제</strong>에서는 공연, 사진전, 시사만화 전시, 캐리커처 그려주기 행사, 아트마켓 등이 열린다.</dd>]', '[<dd>ㆍ풍납토성·선사<strong class=""hl"">문화</strong>·<strong class=""hl"">정동문화축제</strong> 등 역사·<strong class=""hl"">문화</strong>·체험 ‘즐길거리 풍성’ 가을이 무르익는 10월을 맞아 서울 곳곳에서 다양한 <strong class=""hl"">축제</strong>가 펼쳐진다. 역사·<strong class=""hl"">문화</strong> 체험을 비롯해 이색 볼거리와 즐길거리가 시민들을...</dd>]']"
0,영크리에이터스 마켓 <10월 마주치장> ,"['[]', '[<dd>등 ▷<strong class=""hl"">영크리에이터스 마켓</strong> \'<strong class=""hl"">10월 마주치장</strong>\'=서울 성동구 언더스탠드에비뉴 ▷팔마문화제=전남 순천시 문화의거리·조례호수공원·신대 생태회랑 등 ▷메이커 페어 서울=서울 마포구 문화비축기지 〈20일까지〉...</dd>]', '[]', '[]', '[]', '[]', '[]', '[]', '[]', '[]']"
0,인쇄문화축제 ,"['[]', '[<dd>한국후지제록스가 18일 서울 광화문 광장에서 개최된 \'제14회 서울<strong class=""hl"">인쇄</strong>대상 및 <strong class=""hl"">인쇄문화축제</strong>\'에 참가했다. 부스 방문객들이 디지털 컬러 <strong class=""hl"">인쇄</strong>기 이리데스 프로덕션 프레스(Iridesse™ Production Press)로 출력한...</dd>]', '[]', '[]', '[]', '[]', '[<dd>한편 제 14회 서울<strong class=""hl"">인쇄</strong>대상은 지난 18~19일 양일간 서울 광화문광장에서 열린 <strong class=""hl"">인쇄문화축제</strong>의 일환으로 열린 행사로, 송호재 서울시 거점성장추진단장을 비롯해 서울<strong class=""hl"">인쇄</strong>센터 이사장, <strong class=""hl"">인쇄</strong>업계 대표 등이 참석해 서울시...</dd>]', '[]', '[]', '[<dd>수원컨벤션센터 ▷<strong class=""hl"">인쇄문화축제</strong>=서울 종로구 광화문광장 ▷목재<strong class=""hl"">문화</strong>페스티벌=대전 서구 대전시청남문광장·보라매공원 ▷가을 밀양강 오딧세이 ""아리랑 환타지! 밀양!""=경남 밀양시 영남루·밀양강 야외공연장...</dd>]']"
0,모두하나대축제 ,"['[]', '[<dd>1000만원씩 <strong class=""hl"">모두</strong> 2000만원을 기부했다. KEB<strong class=""hl"">하나</strong>은행 호남영업그룹은 이날 오전 순천만국가정원에서 허석 순천시장, 정민식 그룹장 등이 참석한 가운데 순천시 \'사랑愛 김장 나눔 <strong class=""hl"">대축제</strong>\'에 1000만원을 기탁했다. 이날...</dd>]', '[<dd>강원도 삼척의 진주초등학교 남자부 골키퍼 최강인(12) 학생도 그 중 <strong class=""hl"">하나</strong>였다. 이날 진주초는 남자부 첫날 1차전에서 경남 김해 삼성초등학교에 13대14로 졌지만, 2차전에서는 경북 구미인덕초등학교를 9대7로 이겼다....</dd>]', '[<dd>한부모 가족이 차별없이 당당하게 생활할 수 있는 사회환경을 마련하기 위해 서울시가 \'2019 <strong class=""hl"">모두하나대축제</strong>\'를 오는 19일 광화문 북측광장에서 개최한다. 15일 시에 따르면 이번 행사는 한부모가족을 위한 축제다....</dd>]', '[]', '[]', '[<dd>\xa0한부모 가족이 차별없이 당당하게 생활할 수 있는 사회환경을 마련하기 위해 서울시가 \'2019 <strong class=""hl"">모두하나대축제</strong>\'를 오는 19일 광화문 북측광장에서 개최한다. 15일 시에 따르면 이번 행사는 한부모가족을 위한 축제다. 혼자가...</dd>]', '[]', '[<dd>\'2019 <strong class=""hl"">모두하나대축제</strong>\' 포스터 /서울특별시 한부모가족지원센터 한부모가족 인식개선을 위한\xa0\'2019 <strong class=""hl"">모두하나대축제</strong>\'가 오는 19일 광화문 북측광장에서 열린다. 한부모가족이 차별 없이 당당하게 생활할 수 있는 사회 환경...</dd>]', '[<dd>대전동구청에서 열린 천사의 손길, 김장 <strong class=""hl"">대축제</strong>를 계기로 나눔문화가 확산되어 <strong class=""hl"">모두</strong>가 다함께 따뜻한 겨울을 보내기를 기대합니다. 지금까지 CMB시민기자 박경범 입니다. #CMB대전방송 #CMB충청방송 #CMB세종방송...</dd>]']"
0,관악 강감찬축제 ,"['[]', '[<dd>서울 <strong class=""hl"">관악</strong>구(구청장 박준희)는 시민 15만 여명이 참여한 가운데 \'<strong class=""hl"">강감찬 축제</strong>\'가 마무리됐다고 21일 밝혔다. 지난 17일 1000인 구민합창단의 하모니로 관람객들에게 감동을 선사하며 시작한 이번 <strong class=""hl"">강감찬 축제</strong>는 19일...</dd>]', '[]', '[]', '[]', '[]', '[<dd>관악구는 17일부터 19일까지 낙성대공원 일대에서 ‘귀주대첩 1000주년’을 주제로 ‘2019 <strong class=""hl"">관악 강감찬 축제</strong>’를 연다. 18일 개막일에는 강감찬 추모제향, 별★별 연희마당, 개막식, 강감찬 별빛 콘서트(인기가수...</dd>]', '[]', '[]', '[]']"
0,생생문화재 양화진 뱃길탐방 ,"['[]', '[<dd>마포구 <strong class=""hl"">양화진</strong> 근대사 <strong class=""hl"">뱃길탐방</strong>은 <strong class=""hl"">문화재</strong>청이 지원하는 <strong class=""hl"">생생문화재</strong> 사업으로 4년 연속 선정된 바 있다. 9월까지 운영하며 프로그램 참여문의는 ㈜컬처앤로드 문화유산활용연구소(02-719-1495)에 하면 된다. nevermind...</dd>]', '[]', '[]', '[<dd><strong class=""hl"">문화재</strong>청은 2019년 지역<strong class=""hl"">문화재</strong> 활용사업으로 \'<strong class=""hl"">문화재</strong>야행\' 27선, \'<strong class=""hl"">생생문화재</strong>\' 132선, \'향교-서원 <strong class=""hl"">문화재</strong>... 제8호) <strong class=""hl"">양화진</strong> 근대사 <strong class=""hl"">뱃길탐방</strong> \'노를 저어라\' 9 서울 금천구 집중 서울호암산성(사적343호) 生生한 금천이...</dd>]', '[<dd><strong class=""hl"">생생문화재</strong> 부문에서는 <strong class=""hl"">양화진</strong> 근대사 <strong class=""hl"">뱃길 탐방</strong>인 ‘<strong class=""hl"">양화진</strong>, 돛을 올리다’, 광산, 가옥의 사계 4악장, 홍범식 고가에서 열리는 신나는 이야기 여행, 홍주 천년, 홍주성 한바퀴 등 10개 사업이 올해의 우수사업으로...</dd>]', '[]', '[<dd><strong class=""hl"">생생문화재</strong> 부문에서는 ▲ <strong class=""hl"">양화진</strong> 근대사 <strong class=""hl"">뱃길 탐방</strong>인 ‘<strong class=""hl"">양화진</strong>, 돛을 올리다’(서울시 마포구), ▲ 광산, 가옥의 사계 4악장(광주시 광산구), ▲ 홍범식 고가에서 열리는 신나는 이야기 여행(충북 괴산군), ▲ 홍주 천년...</dd>]', '[<dd>4일 ▷<strong class=""hl"">생생문화재 양화진 뱃길탐방</strong> 2018=서울 마포구 양화나루, 잠두봉유적, 잠두봉선착장, 당인리발전소, 밤섬, 선유도/~10월 23일 ▷생생문화재 ""성(城) 돌 사이에 피어난 현호색"" 2018=전남 광양 마로산성...</dd>]', '[<dd>4일 ▷<strong class=""hl"">생생문화재 양화진 뱃길탐방</strong> 2018=서울 마포구 양화나루, 잠두봉유적, 잠두봉선착장, 당인리발전소, 밤섬, 선유도/~10월 23일 ▷여주도자기축제 2018=경기 여주 신륵사 일대/~5월 22일 ▷생생문화재 ""성(城)...</dd>]']"
0,선인장페스티벌 ,"['[]', '[<dd><strong class=""hl"">선인장 페스티벌</strong>은 지난해 시민의 반응이 상당히 좋아 올해 10월 9일 개막을 앞두고 만반의 준비를 하고 있다. Q. 개발한 품종에 대한 로열티는? 국내 농가에는 기술이전료를 아주 저렴하게 받고 있으나 이는 수익...</dd>]', '[<dd>■ <strong class=""hl"">선인장페스티벌</strong> 2019 서울특별시 강남구 / 2019.10.09. ~ 2019.10.15. &lt;<strong class=""hl"">선인장페스티벌</strong>&gt;은 올해 16회째로 서울 도심 한가운데 위치한 코엑스 동문 로비에서 개최되며 신기하고 다양한 선인장 다육식물 및 선인장을...</dd>]', '[<dd>김경희 기자 | 본격적인 <strong class=""hl"">페스티벌</strong> 시즌이 돌아왔다. 특히 뮤직 <strong class=""hl"">페스티벌</strong>은 평소 부담스러워서 하지 못했던... <strong class=""hl"">선인장</strong>꽃추출물, 오이추출물, 대나무수 등 천연 식물성 성분을 함유해 뜨거운 여름에 건조해지고 자극받은...</dd>]', '[]', '[<dd><strong class=""hl"">선인장</strong>과 함께 그려냈다. 수채화의 물맛과 순간성의 접목은 지난 시간 관찰하며 사색하고 연구해 다져진 작가의 결과물이다. 조 작가는 원광대 사범대학 미술교육학과를 졸업했다. 한·중 교류전, LA 월드아트<strong class=""hl"">페스티벌</strong>...</dd>]', '[]', '[]', '[]', '[]']"
0,허준축제 ,"['[]', '[<dd>강서구의 대표축제인 <strong class=""hl"">허준축제</strong>가 20회를 맞았습니다. 강서구는 지난 11일부터 13일까지 허준근린공원 일대에서 \'제20회 <strong class=""hl"">허준축제</strong>\'를 개최했습니다. 이번 축제에서는 동의보감을 바탕으로 한 오페라와 인기가수들의 공연...</dd>]', '[]', '[]', '[<dd>서울 강서구가 오는 11일부터 3일간 개최되는 ‘20회 <strong class=""hl"">허준축제</strong>’ 사진 공모전을 개최한다고 7일 밝혔다. 의성(醫聖) 허준이 나고 자라 주요 저서를 집필했던 한의학적 성지인 강서구에서 준비한 <strong class=""hl"">허준축제</strong>는 ‘허준과...</dd>]', '[]', '[]', '[]', '[]', '[<dd>강서구가 지난 13일 <strong class=""hl"">허준축제</strong>에서 \'제23회 구민상\'을 시상한 뒤 기념촬영 하고 있다. 사진=강서구 제공 \xa0강서구(구청장 노현송)가 지난 13일 <strong class=""hl"">허준축제</strong>에서 \'제23회 강서구민상\'을 시상했다고 15일 밝혔다. 올해 구민상...</dd>]']"
