address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 노원구 하계동 213-9,FD6,음식점,"음식점 > 한식 > 해물,생선 > 회",327,8061153,02-976-4983,정동진 하계점,http://place.map.kakao.com/8061153,서울 노원구 한글비석로1길 61,127.07045125677,37.6404142013378
서울 종로구 관훈동 123-4,FD6,음식점,음식점 > 일식 > 일식집,138,8063935,02-725-8400,조금,http://place.map.kakao.com/8063935,서울 종로구 인사동길 60,126.983648905417,37.5752817418359
서울 종로구 무악동 82,FD6,음식점,음식점 > 분식 > 종로김밥,463,8071056,02-722-4243,종로김밥 독립문점,http://place.map.kakao.com/8071056,서울 종로구 통일로 246-10,126.95911829796584,37.57425406753653
서울 종로구 종로3가 107-1,FD6,음식점,음식점 > 한식 > 설렁탕,275,8074478,02-2271-3820,종로설렁탕,http://place.map.kakao.com/8074478,서울 종로구 종로 110-1,126.989884859508,37.570013422046
서울 강북구 번동 463-42,FD6,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",241,8084682,02-991-1514,진주집,http://place.map.kakao.com/8084682,서울 강북구 도봉로 378,127.028792407828,37.6406011077931
서울 서대문구 창천동 13-24,FD6,음식점,음식점 > 술집 > 실내포장마차,274,8086719,02-363-4377,청담동포장마차,http://place.map.kakao.com/8086719,서울 서대문구 연세로4길 25,126.938060786142,37.557502591148
서울 노원구 중계동 152-11,FD6,음식점,음식점 > 샤브샤브 > 채선당,129,8093485,02-951-4149,채선당 중계점,http://place.map.kakao.com/8093485,서울 노원구 덕릉로 692,127.075600841225,37.6594217549241
서울 종로구 관훈동 84-17,FD6,음식점,음식점 > 한식 > 한정식,348,8096496,02-720-4888,촌 인사동본점,http://place.map.kakao.com/8096496,서울 종로구 인사동14길 19,126.98510362519345,37.57499812105735
서울 종로구 소격동 122-3,FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",497,8099492,02-722-9024,큰기와집,http://place.map.kakao.com/8099492,서울 종로구 북촌로5길 62,126.981637270249,37.5799377843128
서울 도봉구 방학동 668-32,FD6,음식점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",332,8117350,02-955-0088,파리바게뜨 방학점,http://place.map.kakao.com/8117350,서울 도봉구 방학로 174,127.03292288625792,37.662508327615754
서울 은평구 역촌동 79-32,FD6,음식점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",354,8117867,02-386-2077,파리바게뜨 역촌2호점,http://place.map.kakao.com/8117867,서울 은평구 갈현로 46,126.91045244564664,37.60199666905732
서울 서대문구 홍은동 9-56,FD6,음식점,음식점 > 치킨 > 페리카나,258,8119156,02-391-9992,페리카나 홍은1점,http://place.map.kakao.com/8119156,서울 서대문구 홍은중앙로 110-2,126.948950890285,37.600225727915
서울 은평구 역촌동 62-1,FD6,음식점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",497,8119697,02-357-1428,파리바게뜨 역말사거리점,http://place.map.kakao.com/8119697,서울 은평구 연서로 73,126.91517629375312,37.60559060378807
서울 마포구 서교동 346-47,FD6,음식점,음식점 > 양식 > 이탈리안,222,8123221,02-323-0098,프리모바치오바치 홍대점,http://place.map.kakao.com/8123221,서울 마포구 와우산로23길 44,126.923703730493,37.5547839866237
서울 성북구 성북동 184-40,FD6,음식점,음식점 > 한식,477,8129950,02-764-5744,하단,http://place.map.kakao.com/8129950,서울 성북구 성북로6길 14,127.00502835178592,37.590005000644915
서울 영등포구 여의도동 21-3,FD6,음식점,음식점 > 치킨 > 페리카나,342,8135710,02-784-2228,페리카나 여의도점,http://place.map.kakao.com/8135710,서울 영등포구 여의나루로 117,126.931244627527,37.5261980940635
서울 노원구 중계동 503,FD6,음식점,음식점 > 양식 > 피자 > 피자스쿨,312,8136249,02-978-7227,피자스쿨 중계점,http://place.map.kakao.com/8136249,서울 노원구 동일로 1279,127.064634380344,37.6430916528028
전북 전주시 완산구 태평동 8-99,FD6,음식점,음식점 > 중식 > 중화요리,245,8140965,063-254-0002,한성원,http://place.map.kakao.com/8140965,전북 전주시 완산구 태평3길 86,127.141556141877,35.8260386246276
서울 동작구 노량진동 41-5,FD6,음식점,음식점 > 도시락 > 한솥도시락,233,8141210,02-823-2610,한솥도시락 청탑학원옆점,http://place.map.kakao.com/8141210,서울 동작구 노량진로 110,126.938038624678,37.5131697467587
서울 중구 정동 23-9,FD6,음식점,"음식점 > 일식 > 돈까스,우동",370,8154529,02-753-3363,허수아비 돈까스카레전문점 정동점,http://place.map.kakao.com/8154529,서울 중구 정동길 2-2,126.969469797457,37.5679087861212
서울 중구 서소문동 120-15,FD6,음식점,음식점 > 한식 > 냉면,429,8157826,02-752-1945,강서면옥,http://place.map.kakao.com/8157826,서울 중구 세종대로11길 35,126.973922542381,37.5620930224303
경기 부천시 상동 459-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",278,8167893,032-325-9119,강원한방토종삼계탕,http://place.map.kakao.com/8167893,경기 부천시 부일로237번길 23,126.756421163289,37.489497937686
서울 종로구 혜화동 84-3,FD6,음식점,음식점 > 한식 > 국수,208,8176347,02-743-8212,혜화칼국수,http://place.map.kakao.com/8176347,서울 종로구 창경궁로35길 13,127.00150300181788,37.586579253942794
서울 중구 서소문동 55-3,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",315,8178288,02-752-9376,고려삼계탕 시청본점,http://place.map.kakao.com/8178288,서울 중구 서소문로11길 1,126.972908086346,37.5630118104688
서울 은평구 역촌동 55-1,FD6,음식점,음식점 > 치킨 > 교촌치킨,146,8189465,02-356-4326,교촌치킨 역촌1호점,http://place.map.kakao.com/8189465,서울 은평구 역말로 8,126.91119469028229,37.60538855618837
서울 종로구 신문로2가 1-241,FD6,음식점,음식점 > 한식,341,8194946,02-737-3888,나무가있는집,http://place.map.kakao.com/8194946,서울 종로구 경희궁길 10-2,126.97211611412617,37.57125934190367
서울 중랑구 면목동 72-43,FD6,음식점,음식점 > 치킨 > 교촌치킨,478,8196751,02-494-9962,교촌치킨 면목1호점,http://place.map.kakao.com/8196751,서울 중랑구 겸재로 226-2,127.0927468342656,37.58933887608684
서울 종로구 무악동 67-2,FD6,음식점,음식점 > 치킨 > 네네치킨,305,8196910,02-737-4492,네네치킨 독립문점,http://place.map.kakao.com/8196910,서울 종로구 통일로 262,126.956946352244,37.5755309057566
서울 종로구 관훈동 30-11,FD6,음식점,음식점 > 분식,212,8199745,02-733-9240,궁,http://place.map.kakao.com/8199745,서울 종로구 인사동10길 11-3,126.985392432243,37.5742836683493
서울 마포구 성산동 592-6,FD6,음식점,음식점 > 치킨 > 교촌치킨,192,8211062,02-373-9909,교촌치킨 성산2동점,http://place.map.kakao.com/8211062,서울 마포구 월드컵로 190,126.903307150061,37.5640565191411
서울 중구 서소문동 101-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",383,8221130,02-753-4755,만족오향족발 별관,http://place.map.kakao.com/8221130,서울 중구 서소문로 134-6,126.975900550559,37.5634521454778
서울 영등포구 여의도동 85-5,FD6,음식점,음식점 > 양식,298,8231166,,엘페,http://place.map.kakao.com/8231166,서울 영등포구 여의동로 290,126.938408337628,37.5257443381927
서울 중구 정동 11-4,FD6,음식점,"음식점 > 한식 > 해물,생선 > 추어",18,8247612,,남도식당,http://place.map.kakao.com/8247612,서울 중구 정동길 41-3,126.972599151885,37.5659381749535
서울 중랑구 면목동 379-1,FD6,음식점,"음식점 > 간식 > 제과,베이커리 > 뚜레쥬르",412,8269232,02-2209-3662,뚜레쥬르 용마산역점,http://place.map.kakao.com/8269232,서울 중랑구 면목로 245,127.085142102827,37.5749242086974
서울 영등포구 여의도동 21-3,FD6,음식점,음식점 > 한식,356,8279880,02-780-2009,다락방청국장,http://place.map.kakao.com/8279880,서울 영등포구 여의나루로 117,126.931090732203,37.5262412524652
서울 도봉구 쌍문동 20-4,FD6,음식점,음식점 > 패스트푸드 > 버거킹,366,8312894,02-997-0233,버거킹 쌍문점,http://place.map.kakao.com/8312894,서울 도봉구 도당로 6,127.03528238786008,37.658604593544624
서울 마포구 성산동 533-1,FD6,음식점,"음식점 > 한식 > 육류,고기",196,8328729,,본가한국의집,http://place.map.kakao.com/8328729,서울 마포구 월드컵로 235,126.898302066004,37.5657101462561
서울 용산구 원효로3가 43-24,FD6,음식점,음식점 > 분식,289,8339084,02-3275-0947,다미만두 원효본점,http://place.map.kakao.com/8339084,서울 용산구 원효로 137,126.958440936859,37.5342405201754
서울 용산구 갈월동 89-9,FD6,음식점,음식점 > 패스트푸드 > 롯데리아,342,8343273,02-718-9861,롯데리아 숙대입구역점,http://place.map.kakao.com/8343273,서울 용산구 한강대로 283,126.972113995765,37.54353565389
서울 마포구 용강동 40-5,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",122,8347349,02-716-8001,원조마포왕갈비,http://place.map.kakao.com/8347349,서울 마포구 토정로 315,126.944031573744,37.5398784364637
서울 중구 서소문동 105,FD6,음식점,음식점 > 한식 > 한정식,381,8352811,02-755-8044,삼우정,http://place.map.kakao.com/8352811,서울 중구 서소문로 134-12,126.975701386294,37.563322361173
서울 종로구 낙원동 45-3,FD6,음식점,"음식점 > 한식 > 해물,생선 > 아구",401,8359176,02-763-7494,통나무식당 낙원본점,http://place.map.kakao.com/8359176,서울 종로구 삼일대로 436-1,126.988014298694,37.573588395665
서울 마포구 성산동 592-6,FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",189,8362777,02-308-7703,불킹,http://place.map.kakao.com/8362777,서울 마포구 월드컵로 190,126.903130280898,37.564287029124
서울 종로구 공평동 129,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",338,8381402,02-732-2565,백부장집닭한마리 본관,http://place.map.kakao.com/8381402,서울 종로구 삼봉로 100-1,126.982689747565,37.5717965569434
서울 마포구 용강동 502,FD6,음식점,"음식점 > 한식 > 해물,생선 > 회",205,8426685,02-712-9773,어부네,http://place.map.kakao.com/8426685,서울 마포구 토정로31길 23,126.941264649881,37.5418448761271
서울 노원구 중계동 509,FD6,음식점,음식점 > 패밀리레스토랑 > 애슐리,115,8459531,02-971-1013,애슐리W 중계2001아울렛점,http://place.map.kakao.com/8459531,서울 노원구 동일로204가길 46,127.06791754555488,37.64135541384862
전북 전주시 완산구 태평동 10-9,FD6,음식점,음식점 > 야식,188,8481800,063-275-1123,오원집,http://place.map.kakao.com/8481800,전북 전주시 완산구 공북로 80,127.140901091666,35.8260934698451
전북 전주시 완산구 태평동 3-4,FD6,음식점,"음식점 > 한식 > 해물,생선 > 아구",303,8510829,063-251-2114,중앙정,http://place.map.kakao.com/8510829,전북 전주시 완산구 노송여울1길 57,127.141995614188,35.8267302731812
서울 종로구 인사동 190-2,FD6,음식점,음식점 > 한식 > 수제비,397,8513154,02-723-5958,조벡이수제비,http://place.map.kakao.com/8513154,서울 종로구 인사동5길 15-1,126.985537655396,37.5726042317651
서울 종로구 낙원동 139-1,FD6,음식점,"음식점 > 한식 > 해물,생선",61,8524280,02-742-0621,종로진낙지 종로점,http://place.map.kakao.com/8524280,서울 종로구 수표로 122,126.989101239643,37.5721252851729
서울 중구 서소문동 60-1,FD6,음식점,음식점 > 한식 > 설렁탕,368,8531849,02-755-8106,잼배옥,http://place.map.kakao.com/8531849,서울 중구 서소문로 110,126.97365072262308,37.56260292613543
서울 마포구 마포동 140,FD6,음식점,음식점 > 중식 > 중화요리,294,8540921,02-715-0730,현래장,http://place.map.kakao.com/8540921,서울 마포구 마포대로 20,126.944928772226,37.5384480702379
전북 전주시 완산구 서노송동 639-36,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",483,8564410,063-277-4006,태양닭집,http://place.map.kakao.com/8564410,전북 전주시 완산구 팔달로 255,127.144086002274,35.8248243262886
서울 용산구 남영동 15-1,FD6,음식점,"음식점 > 양식 > 스테이크,립",433,8567349,02-793-0606,털보집,http://place.map.kakao.com/8567349,서울 용산구 한강대로88길 11-3,126.972987176565,37.5445846201207
서울 중구 다동 164-2,FD6,음식점,음식점 > 중식 > 중화요리,295,8577709,02-775-2668,초류향,http://place.map.kakao.com/8577709,서울 중구 다동길 24-10,126.980440498664,37.5674786354639
서울 은평구 역촌동 8-77,FD6,음식점,음식점 > 샤브샤브 > 채선당,418,8597039,02-389-0550,채선당 구산점,http://place.map.kakao.com/8597039,서울 은평구 연서로 106,126.915866244888,37.6083733532654
서울 종로구 명륜4가 27,FD6,음식점,음식점 > 분식 > 떡볶이,151,8624124,,혜화돌쇠아저씨,http://place.map.kakao.com/8624124,서울 종로구 대학로 129-10,127.001172905072,37.5828151785186
서울 중구 신당동 393-2,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",290,8635963,02-2253-1978,흥부골숯불돼지갈비,http://place.map.kakao.com/8635963,서울 중구 청구로 113,127.010141209013,37.5619116634815
서울 종로구 인사동 194-4,FD6,음식점,음식점 > 한식 > 한정식,457,8641005,02-732-7451,하나로회관,http://place.map.kakao.com/8641005,서울 종로구 인사동5길 25,126.98542796037714,37.57204830432662
서울 은평구 역촌동 55-35,FD6,음식점,음식점 > 양식 > 피자 > 피자스쿨,94,8647327,02-355-5877,피자스쿨 역촌점,http://place.map.kakao.com/8647327,서울 은평구 갈현로 82,126.910633199154,37.6052016274729
서울 종로구 무악동 68,FD6,음식점,"음식점 > 한식 > 육류,고기",334,8693777,,금정숯불생고기전문점,http://place.map.kakao.com/8693777,서울 종로구 통일로16길 2,126.95736299534,37.5754373535434
서울 종로구 혜화동 122-5,FD6,음식점,음식점 > 중식 > 중화요리,148,8700075,02-744-8610,금문,http://place.map.kakao.com/8700075,,127.0006600652414,37.58543166692072
서울 성북구 하월곡동 221,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",385,8726830,02-919-8000,갈비명가이상 길음신관,http://place.map.kakao.com/8726830,서울 성북구 정릉로 395,127.025734180824,37.603888379936
서울 용산구 원효로3가 51-37,FD6,음식점,음식점 > 뷔페 > 고기뷔페,393,8739377,02-701-3363,소도노리,http://place.map.kakao.com/8739377,서울 용산구 원효로 128,126.957645011323,37.5331986803524
서울 서대문구 창천동 52-78,FD6,음식점,"음식점 > 한식 > 육류,고기",127,8754048,02-323-9090,고기창고 신촌점,http://place.map.kakao.com/8754048,서울 서대문구 연세로7길 34-4,126.935054505131,37.5578649786415
전북 전주시 완산구 서노송동 651-13,FD6,음식점,"음식점 > 한식 > 육류,고기",381,8760375,063-275-3593,고기굽는동네,http://place.map.kakao.com/8760375,전북 전주시 완산구 공북로 102,127.143008726763,35.8263938037068
서울 용산구 남영동 89-5,FD6,음식점,"음식점 > 한식 > 육류,고기",102,8798107,070-8950-8059,화양연가,http://place.map.kakao.com/8798107,서울 용산구 한강대로76길 11-3,126.973427278181,37.5416186295949
경기 파주시 문발동 531-2,FD6,음식점,음식점 > 분식,164,8800440,031-955-2788,김밥천국,http://place.map.kakao.com/8800440,경기 파주시 문발로 140,126.686557830249,37.7070154562428
서울 중구 무학동 4,FD6,음식점,"음식점 > 한식 > 해물,생선 > 굴,전복",306,8831560,02-2231-4944,굴예찬,http://place.map.kakao.com/8831560,서울 중구 다산로 243,127.015877930615,37.5647401601492
서울 은평구 녹번동 144-1,FD6,음식점,"음식점 > 한식 > 해물,생선 > 회",315,8851352,02-388-0904,다진수산 역촌점,http://place.map.kakao.com/8851352,서울 은평구 진흥로 112,126.923329309663,37.6064971717086
서울 중구 신당동 251-131,FD6,음식점,음식점 > 한식 > 설렁탕,342,8853925,02-2234-9713,느티나무와곰이복이,http://place.map.kakao.com/8853925,서울 중구 퇴계로71길 38,127.0128730984691,37.566447012612315
서울 중랑구 상봉동 88-76,FD6,음식점,"음식점 > 한식 > 해물,생선",470,8873520,02-436-5869,대성해물,http://place.map.kakao.com/8873520,서울 중랑구 봉우재로33길 76,127.089604138617,37.595355423321
서울 용산구 남영동 60-3,FD6,음식점,음식점 > 일식 > 일식집,317,8935872,02-2295-7014,미성회관,http://place.map.kakao.com/8935872,서울 용산구 한강대로84길 12,126.973231965346,37.5435503285986
경기 파주시 문발동 531-2,FD6,음식점,음식점 > 한식,166,8936445,,뜰,http://place.map.kakao.com/8936445,경기 파주시 문발로 140,126.686557906137,37.7069974370243
서울 종로구 명륜4가 71-1,FD6,음식점,음식점 > 한식 > 한정식,102,8954829,02-745-9383,들풀 대학로점,http://place.map.kakao.com/8954829,서울 종로구 대명1길 24,127.000588715185,37.5826061523918
서울 중구 태평로1가 61-21,FD6,음식점,음식점 > 중식 > 중화요리,398,8964000,02-736-8889,루이 광화문점,http://place.map.kakao.com/8964000,서울 중구 세종대로21길 40,126.975971402199,37.5683932221043
서울 마포구 성산동 278-41,FD6,음식점,"음식점 > 한식 > 해물,생선",372,8997552,02-333-1032,목포낙지마을,http://place.map.kakao.com/8997552,서울 마포구 월드컵로32길 11,126.905346453667,37.5625156663343
전북 전주시 완산구 태평동 8-9,FD6,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",307,9005939,063-255-3977,목우촌 소막창숯불구이,http://place.map.kakao.com/9005939,전북 전주시 완산구 공북로 95,127.1421500858,35.8264705280056
